,year,index,city_or_county,incident_id,latitude,longitude
25310,2017,GA,Bulloch (county),1,32.3601,-81.7437
25311,2017,GA,Byron,3,32.66506666666667,-83.75736666666667
25312,2017,GA,Cairo,4,30.949675000000003,-84.207175
25313,2017,GA,Calhoun,3,34.502,-84.92143333333333
25314,2017,GA,Camilla,1,31.2283,-84.2014
25315,2017,GA,Candler (county),1,32.4135,-82.0578
25316,2017,GA,Canton,5,34.24418,-84.46136
25317,2017,GA,Carnesville,1,34.3593,-83.1972
25318,2017,GA,Carrollton,3,33.621,-85.01966666666668
25319,2017,GA,Cartersville,12,34.17055454545454,-84.79964545454544
25320,2017,GA,Cave Spring,2,34.117850000000004,-85.31524999999999
25321,2017,GA,Cedartown,4,34.02483333333333,-85.20186666666666
25322,2017,GA,Chatsworth,2,34.772000000000006,-84.78864999999999
25323,2017,GA,Chattooga (county),1,34.5683,-85.1638
25324,2017,GA,Chickamauga,1,34.8716,-85.2865
25325,2017,GA,Clarkesville,2,34.6302,-83.5493
25326,2017,GA,Clarkston,2,33.81115,-84.24025
25327,2017,GA,Clem,1,33.5282,-85.0133
25328,2017,GA,Cleveland,2,34.567,-83.7663
25329,2017,GA,Clyo,1,32.4763,-81.2586
25330,2017,GA,Cobb (county),2,33.9972,-84.4688
25331,2017,GA,Cohutta,1,34.9269,-84.945
25332,2017,GA,Colquitt,1,31.1783,-84.5261
25333,2017,GA,Colquitt (county),1,31.1803,-83.8055
25334,2017,GA,Columbus,186,32.46981340782121,-84.94264078212292
25335,2017,GA,Comer,3,34.08216666666667,-83.12813333333334
25336,2017,GA,Commerce,3,34.242266666666666,-83.4548
25337,2017,GA,Conyers,5,33.6646,-83.99620000000002
25338,2017,GA,Cordele,8,31.956249999999997,-83.76252500000001
25339,2017,GA,Cornelia,1,34.5189,-83.5289
25340,2017,GA,Covington,22,33.59487272727272,-83.86677727272728
25341,2017,GA,Crawford (county),1,32.6998,-83.7849
25342,2017,GA,Cumming,6,34.2393,-84.13516666666666
25343,2017,GA,Dacula,1,33.9912,-83.8996
25344,2017,GA,Dallas,7,33.97302857142857,-84.79848571428572
25345,2017,GA,Dalton,8,34.7899125,-84.9384125
25346,2017,GA,Danielsville,1,34.1698,-83.2257
25347,2017,GA,Dawson,4,31.7744,-84.391825
25348,2017,GA,Dawsonville,1,34.3626,-84.0378
25349,2017,GA,Decatur,58,33.729959649122804,-84.24770350877193
25350,2017,GA,Dekalb (county),1,33.735,-84.1208
25351,2017,GA,Doerun,2,31.319000000000003,-83.91675000000001
25352,2017,GA,Dougherty (county),1,31.5483,-84.0954
25353,2017,GA,Douglas,7,31.47974285714286,-82.85035714285713
25354,2017,GA,Douglasville,6,33.74935,-84.7403
25355,2017,GA,Dublin,3,32.53093333333333,-82.93196666666667
25356,2017,GA,Duluth,8,33.9768375,-84.1450625
25357,2017,GA,Eastman,1,32.2853,-83.2485
25358,2017,GA,Eatonton,1,33.3472,-83.2568
25359,2017,GA,Eden,1,32.1679,-81.3855
25360,2017,GA,Ellenwood,3,33.64216666666667,-84.28153333333334
25361,2017,GA,Ellijay,2,34.65615,-84.37495
25362,2017,GA,Evans,1,33.5727,-82.1035
25363,2017,GA,Fairburn,2,33.5565,-84.50094999999999
25364,2017,GA,Fayetteville,4,33.426575,-84.45909999999999
25365,2017,GA,Fitzgerald,1,31.7091,-83.2585
25366,2017,GA,Fleming,1,31.8626,-81.4409
25367,2017,GA,Flintstone,2,34.93735,-85.34715
25368,2017,GA,Flowery Branch,1,34.1775,-83.8949
25369,2017,GA,Forest Park,7,33.61547142857143,-84.37801428571429
25370,2017,GA,Forsyth,3,33.371,-83.98263333333334
25371,2017,GA,Forsyth (county),3,34.20153333333334,-84.161
25372,2017,GA,Fort Gaines,1,31.612,-85.0462
25373,2017,GA,Fort Stewart,1,31.8305,-81.6207
25374,2017,GA,Fort Valley,2,32.60435,-83.89680000000001
25375,2017,GA,Fulton (county),1,33.5813,-84.4693
25376,2017,GA,Gainesville,22,34.29161499999999,-83.804215
25377,2017,GA,Georgetown,1,31.7304,-85.0927
25378,2017,GA,Gilmer (county),1,34.692,-84.5295
25379,2017,GA,Girard,1,33.0404,-81.712
25380,2017,GA,Glennville,2,31.9137,-81.9048
25381,2017,GA,Gray,1,33.0461,-83.5093
25382,2017,GA,Griffin,10,33.27715,-84.29664
25383,2017,GA,Grovetown,3,33.4836,-82.22240000000001
25384,2017,GA,Guyton,2,32.3402,-81.4025
25385,2017,GA,Hall (county),1,34.3435,-83.9096
25386,2017,GA,Hampton,2,33.432,-84.31565
25387,2017,GA,Haralson (county),1,33.7313,-85.1295
25388,2017,GA,Harlem,1,33.446,-82.2956
25389,2017,GA,Hawkinsville,2,32.2363,-83.4635
25390,2017,GA,Henry (county),1,33.4164,-84.1991
25391,2017,GA,Hephzibah,7,33.358728571428564,-82.08941428571428
25392,2017,GA,Hinesville,4,31.83385,-81.60634999999999
25393,2017,GA,Hiram,1,33.8621,-84.7769
25394,2017,GA,Holly Springs,1,34.2975,-84.4441
25395,2017,GA,Hull,1,34.0243,-83.31
25396,2017,GA,Irwinton,2,32.82495,-83.19235
25397,2017,GA,Jackson (county),1,34.106,-83.5869
25398,2017,GA,Jasper,2,34.466499999999996,-84.37355
25399,2017,GA,Jasper (county),1,33.3271,-83.726
25400,2017,GA,Jefferson,3,34.114266666666666,-83.59246666666665
25401,2017,GA,Jeffersonville,2,32.607150000000004,-83.35705
25402,2017,GA,Jenkins (county),1,32.6447,-81.9279
25403,2017,GA,Jonesboro,11,33.54774545454545,-84.36443636363637
25404,2017,GA,Kennesaw,7,34.04117142857143,-84.5715857142857
25405,2017,GA,Keysville,2,33.19175,-82.18805
25406,2017,GA,La Fayette,1,34.7042,-85.2757
25407,2017,GA,Lagrange,20,33.0294,-85.02320999999999
25408,2017,GA,Laurens (county),1,32.5312,-82.9326
25409,2017,GA,Lawrenceville,14,33.94040714285715,-84.02822857142857
25410,2017,GA,Leesburg,3,31.711666666666662,-84.14226666666666
25411,2017,GA,Lenox,1,31.2572,-83.5369
25412,2017,GA,Lilburn,4,33.880849999999995,-84.1375
25413,2017,GA,Lincolnton,1,33.8206,-82.5129
25414,2017,GA,Lithia Springs,3,33.76496666666667,-84.6613
25415,2017,GA,Lithonia,23,33.70729565217391,-84.13685217391304
25416,2017,GA,Lizella,3,32.799299999999995,-83.78963333333333
25417,2017,GA,Locust Grove,1,33.3405,-84.1715
25418,2017,GA,Loganville,3,33.81913333333333,-83.89153333333333
25419,2017,GA,Louisville,2,33.0042,-82.4014
25420,2017,GA,Ludowici,1,31.7414,-81.7136
25421,2017,GA,Lula,1,34.3826,-83.6724
25422,2017,GA,Lumpkin,2,32.02525,-84.7972
25423,2017,GA,Lyons,1,32.1931,-82.325
25424,2017,GA,Mableton,6,33.80113333333333,-84.54608333333333
25425,2017,GA,Macon,132,32.82526614173228,-83.66295196850396
25426,2017,GA,Madison,1,33.6112,-83.4763
25427,2017,GA,Marietta,23,33.92928636363636,-84.53591818181818
25428,2017,GA,Martin,2,34.4932,-83.17805
25429,2017,GA,Mcdonough,5,33.4308,-84.18366
25430,2017,GA,Metter,2,32.3939,-82.0596
25431,2017,GA,Milledgeville,18,33.07606666666666,-83.23091666666666
25432,2017,GA,Millen,2,32.82665,-81.9466
25433,2017,GA,Monroe,4,33.797525,-83.724425
25434,2017,GA,Montezuma,3,32.28785,-84.02455
25435,2017,GA,Morrow,5,33.57882,-84.32316
25436,2017,GA,Moultrie,27,31.16470769230768,-83.76948846153846
25437,2017,GA,Mount Airy,1,34.5989,-83.4428
25438,2017,GA,Mount Vernon,1,32.1934,-82.5934
25439,2017,GA,Newnan,18,33.38185000000001,-84.78321111111111
25440,2017,GA,Nicholson,2,34.11005,-83.436
25441,2017,GA,Norcross,8,33.92060000000001,-84.19602500000002
25442,2017,GA,Norman Park,2,31.259149999999998,-83.6823
25443,2017,GA,Oakwood,1,34.2408,-83.8904
25444,2017,GA,Oconee (county),1,33.8572,-83.4186
25445,2017,GA,Oglethorpe,1,32.311,-84.0926
25446,2017,GA,Oglethorpe (county),1,33.8868,-83.0618
25447,2017,GA,Oxford,1,33.6276,-83.8855
25448,2017,GA,Palmetto,1,33.5282,-84.6908
25449,2017,GA,Peachtree City,1,33.4048,-84.5597
25450,2017,GA,Pelham,1,31.1311,-84.15899999999999
25451,2017,GA,Perry,2,32.45115,-83.74645
25452,2017,GA,Pike (county),1,33.1791,-84.3814
25453,2017,GA,Pine Mountain,1,32.8718,-84.8668
25454,2017,GA,Plainville,1,34.3973,-85.0202
25455,2017,GA,Polk (county),1,34.0107,-85.2512
25456,2017,GA,Pooler,2,32.075900000000004,-81.2662
25457,2017,GA,Port Wentworth,2,32.2098,-81.1996
25458,2017,GA,Portal,1,32.5962,-81.9054
25459,2017,GA,Porterdale,1,33.5752,-83.8435
25460,2017,GA,Powder Springs,9,33.873644444444444,-84.69556666666666
25461,2017,GA,Register,1,32.3001,-81.9409
25462,2017,GA,Richmond (county),1,33.4433,-82.0171
25463,2017,GA,Richmond Hill,1,31.9136,-81.3061
25464,2017,GA,Rincon,1,32.2454,-81.2422
25465,2017,GA,Ringgold,1,34.8991,-85.2006
25466,2017,GA,Riverdale,9,33.55805000000001,-84.42565
25467,2017,GA,Rockmart,2,33.909,-85.0243
25468,2017,GA,Rome,46,34.26432826086956,-85.18721739130434
25469,2017,GA,Rossville,5,34.97732,-85.29392
25470,2017,GA,Roswell,1,34.075,-84.382
25471,2017,GA,Saint Simons Island,2,31.147750000000002,-81.39165
25472,2017,GA,Savannah,149,32.0461544217687,-81.10641632653063
25473,2017,GA,Savannah (Garden City),5,32.093759999999996,-81.16094
25474,2017,GA,Senoia,1,33.2889,-84.6885
25475,2017,GA,Sharpsburg,4,33.35075,-84.6266
25476,2017,GA,Silver Creek,2,34.14515,-85.12355
25477,2017,GA,Smyrna,5,33.8847,-84.50896
25478,2017,GA,Snellville,4,33.83953333333333,-84.02813333333334
25479,2017,GA,Social Circle,4,33.649275,-83.718675
25480,2017,GA,Sparks,1,31.155,-83.4299
25481,2017,GA,Sparta,1,33.2822,-82.965
25482,2017,GA,Statesboro,19,32.4392947368421,-81.77783684210527
25483,2017,GA,Stockbridge,5,33.554140000000004,-84.24101999999999
25484,2017,GA,Stone Mountain,28,33.784088888888895,-84.1900851851852
25485,2017,GA,Summerville,1,34.4874,-85.3405
25486,2017,GA,Suwanee,3,34.10726666666667,-84.14246666666666
25487,2017,GA,Swainsboro,5,32.64336,-82.35306
25488,2017,GA,Sylvania,1,32.5646,-81.7153
25489,2017,GA,Sylvester,1,31.5199,-83.82700000000001
25490,2017,GA,Taylorsville,1,34.1407,-85.0006
25491,2017,GA,Thomasville,10,30.84118000000001,-83.97412
25492,2017,GA,Thomson,7,33.472857142857144,-82.50345714285716
25493,2017,GA,Tifton,11,31.455990909090907,-83.50944545454544
25494,2017,GA,Toccoa,2,34.511399999999995,-83.3461
25495,2017,GA,Townsend,1,31.5194,-81.3644
25496,2017,GA,Trion,1,34.5914,-85.2561
25497,2017,GA,Tucker,5,33.85642,-84.20027999999999
25498,2017,GA,Twin City,2,32.4835,-82.2172
25499,2017,GA,Tybee Island,1,32.0155,-80.843
25500,2017,GA,Tyrone,3,33.477833333333336,-84.58926666666666
25501,2017,GA,Unadilla,1,32.2551,-83.7306
25502,2017,GA,Union City,8,33.5705375,-84.536725
25503,2017,GA,Union Point (Woodville),1,33.7163,-83.068
25504,2017,GA,Valdosta,46,30.843886956521736,-83.27985000000001
25505,2017,GA,Vidalia,3,32.21016666666667,-82.4119
25506,2017,GA,Villa Rica,1,33.7338,-84.9113
25507,2017,GA,Walton (county),1,33.8292,-83.904
25508,2017,GA,Warner Robins,16,32.61738666666666,-83.63719999999999
25509,2017,GA,Warrenton,2,33.43,-82.6305
25510,2017,GA,Washington (county),1,32.9889,-82.8184
25511,2017,GA,Watkinsville,2,33.828050000000005,-83.39755
25512,2017,GA,Waynesboro,6,33.10385,-81.95731666666667
25513,2017,GA,West Point,8,32.8842,-85.16795
25514,2017,GA,White,2,34.297349999999994,-84.75720000000001
25515,2017,GA,White (county),1,34.5508,-83.7236
25516,2017,GA,Whitesburg,1,33.5426,-84.8934
25517,2017,GA,Winder,1,33.9532,-83.78399999999999
25518,2017,GA,Winterville,4,33.953975,-83.280325
25519,2017,GA,Woodbury,1,32.983000000000004,-84.5985
25520,2017,GA,Woodstock,1,34.1182,-84.4721
25521,2017,GA,Wray,2,31.67745,-83.03585000000001
25522,2017,GA,Wrightsville,2,32.72965,-82.72649999999999
25523,2017,HI,Aiea,3,21.384066666666666,-157.93433333333334
25524,2017,HI,Ewa Beach,2,21.3415,-158.036
25525,2017,HI,Haliimaile,1,20.8711,-156.344
25526,2017,HI,Hawaii (county),3,19.694,-155.05933333333334
25527,2017,HI,Hilo,12,19.69309090909091,-155.0862727272727
25528,2017,HI,Honokaa,1,20.0593,-155.418
25529,2017,HI,Honolulu,12,21.311258333333335,-157.8201666666667
25530,2017,HI,Kailua Kona,2,19.64405,-155.9915
25531,2017,HI,Kaneohe,2,21.432450000000003,-157.8045
25532,2017,HI,Kapaa,1,22.0592,-159.34799999999998
25533,2017,HI,Keaau,1,19.5529,-155.003
25534,2017,HI,Kihei,1,20.7448,-156.451
25535,2017,HI,Kurtistown,3,19.597450000000002,-155.0525
25536,2017,HI,Laie,1,21.628,-157.922
25537,2017,HI,Mililani,1,21.458000000000002,-158.01
25538,2017,HI,Mountain View,2,19.512999999999998,-155.15550000000002
25539,2017,HI,Paauilo,1,20.0301,-155.417
25540,2017,HI,Pahala,1,19.2017,-155.477
25541,2017,HI,Pahoa,4,19.520725,-154.87075000000002
25542,2017,HI,Paia,1,20.9148,-156.384
25543,2017,HI,Papaaloa,1,19.9186,-155.197
25544,2017,HI,Papaikou,1,19.7752,-155.096
25545,2017,HI,Pepeekeo,1,19.8334,-155.10399999999998
25546,2017,HI,Puna,1,19.5418,-155.101
25547,2017,HI,Volcano,1,19.4243,-155.216
25548,2017,HI,Wahiawa,2,21.497349999999997,-158.0265
25549,2017,HI,Waialua,1,21.5719,-158.127
25550,2017,HI,Waianae,2,21.444,-158.185
25551,2017,HI,Waikoloa,1,19.9347,-155.814
25552,2017,HI,Wailuku,2,20.8873,-156.5025
25553,2017,IA,Akron,1,42.8568,-96.4497
25554,2017,IA,Alden,1,42.5287,-93.4797
25555,2017,IA,Ames,5,42.019220000000004,-93.64666
25556,2017,IA,Anamosa,1,,
25557,2017,IA,Ankeny,1,41.7027,-93.6317
25558,2017,IA,Anthon,1,42.3887,-95.8653
25559,2017,IA,Appanoose (county),1,40.7405,-92.8935
25560,2017,IA,Arlington,1,42.7597,-91.6665
25561,2017,IA,Bettendorf,1,,
25562,2017,IA,Bondurant,1,41.7379,-93.4248
25563,2017,IA,Boone,1,,
25564,2017,IA,Buffalo Center,1,43.3817,-93.9498
25565,2017,IA,Burlington,19,40.8057052631579,-91.11167894736842
25566,2017,IA,Camanche,1,41.7869,-90.2528
25567,2017,IA,Cascade,1,42.3015,-91.0064
25568,2017,IA,Cedar Falls,6,42.51611666666667,-92.44535
25569,2017,IA,Cedar Rapids,48,41.98072340425532,-91.66430851063829
25570,2017,IA,Cerro Gordo (county),1,43.1498,-93.2002
25571,2017,IA,Charles City,1,43.0594,-92.6567
25572,2017,IA,Clear Lake,1,43.1336,-93.3397
25573,2017,IA,Cleghorn,1,42.8127,-95.715
25574,2017,IA,Clinton,4,41.84779999999999,-90.192925
25575,2017,IA,Clive,2,41.623000000000005,-93.78825
25576,2017,IA,Coggon,1,42.2543,-91.5785
25577,2017,IA,Coralville,1,41.6869,-91.5973
25578,2017,IA,Council Bluffs,20,41.257904999999994,-95.870185
25579,2017,IA,Dakota City,1,42.7179,-94.2026
25580,2017,IA,Davenport,75,41.54270000000001,-90.58272173913039
25581,2017,IA,Denmark,1,40.746,-91.337
25582,2017,IA,Des Moines,108,41.59480943396227,-93.62549716981133
25583,2017,IA,Des Moines (Beaverdale),1,41.6176,-93.6919
25584,2017,IA,Dubuque,13,42.50315,-90.68354166666667
25585,2017,IA,Eldridge,1,41.6585,-90.5935
25586,2017,IA,Elliott,1,41.1475,-95.1596
25587,2017,IA,Evansdale,1,42.4568,-92.2713
25588,2017,IA,Fairfield,1,41.0109,-91.9733
25589,2017,IA,Fayette,1,42.8443,-91.8066
25590,2017,IA,Forest City,1,43.2681,-93.6334
25591,2017,IA,Fort Dodge,9,42.504725,-94.18092499999999
25592,2017,IA,Fort Madison,1,40.6331,-91.3173
25593,2017,IA,George,1,43.3426,-95.9987
25594,2017,IA,Hiawatha,2,42.04235,-91.68575
25595,2017,IA,Hull,1,43.1907,-96.131
25596,2017,IA,Humboldt,1,42.71,-94.2267
25597,2017,IA,Independence,1,42.4715,-91.8731
25598,2017,IA,Iowa City,22,41.652335,-91.52297999999999
25599,2017,IA,Iowa Falls,1,42.5147,-93.2609
25600,2017,IA,Janesville,1,42.6465,-92.4695
25601,2017,IA,Jasper (county),1,41.6814,-93.1059
25602,2017,IA,Jefferson,1,42.0183,-94.3762
25603,2017,IA,Johnston,1,41.6736,-93.7643
25604,2017,IA,Keokuk,1,40.3923,-91.3932
25605,2017,IA,Knoxville,2,41.3581,-93.08185
25606,2017,IA,Le Claire (Leclaire),1,41.6089,-90.3648
25607,2017,IA,Le Mars,2,42.7943,-96.1671
25608,2017,IA,Little Rock,2,43.442049999999995,-95.89065
25609,2017,IA,Lone Tree,1,41.4959,-91.3991
25610,2017,IA,Maquoketa,1,42.0691,-90.6512
25611,2017,IA,Marion,3,42.03703333333333,-91.57646666666666
25612,2017,IA,Marshalltown,4,42.036550000000005,-92.938975
25613,2017,IA,Mason City,7,43.14744285714285,-93.20872857142858
25614,2017,IA,Meservey,1,42.9098,-93.4755
25615,2017,IA,Milford,2,43.3263,-95.15435
25616,2017,IA,Montrose,1,40.5671,-91.4525
25617,2017,IA,Mount Pleasant,2,41.07085,-91.60165
25618,2017,IA,Mount Pleasant (Mt Pleasant),1,40.974,-91.5393
25619,2017,IA,Mount Vernon,1,41.9219,-91.4152
25620,2017,IA,Muscatine,20,41.414415,-91.057605
25621,2017,IA,Nashua,1,42.9085,-92.5449
25622,2017,IA,New Market,1,40.7378,-94.8997
25623,2017,IA,Newton,2,41.6502,-93.04885
25624,2017,IA,Nodaway,1,40.885999999999996,-94.87200000000001
25625,2017,IA,North English,1,41.5142,-92.0788
25626,2017,IA,North Liberty,5,41.74104,-91.61756000000001
25627,2017,IA,Oelwein,2,42.678999999999995,-91.9178
25628,2017,IA,Onawa,1,42.0283,-96.0879
25629,2017,IA,Osage,2,43.312200000000004,-92.74154999999999
25630,2017,IA,Ossian,1,43.13399999999999,-91.7568
25631,2017,IA,Ottumwa,5,41.0163,-92.41662
25632,2017,IA,Pleasant Hill,1,41.6018,-93.5043
25633,2017,IA,Pottawattamie (county),1,41.4918,-95.74600000000001
25634,2017,IA,Prairieburg,1,42.2384,-91.4241
25635,2017,IA,Red Oak,1,41.0071,-95.2301
25636,2017,IA,Rock Valley,2,43.1995,-96.31139999999999
25637,2017,IA,Royal,1,43.0562,-95.2742
25638,2017,IA,Ruthven,1,43.1297,-94.8969
25639,2017,IA,Sac City,1,42.4202,-94.9895
25640,2017,IA,Sergeant Bluff,1,42.3986,-96.3652
25641,2017,IA,Sioux (county),1,43.077,-96.1785
25642,2017,IA,Sioux City,20,42.49049999999999,-96.39405789473686
25643,2017,IA,Spencer,2,43.138999999999996,-95.1388
25644,2017,IA,Storm Lake,2,42.644800000000004,-95.20535000000001
25645,2017,IA,Sumner,3,42.891633333333324,-92.06203333333333
25646,2017,IA,Toledo,1,41.9818,-92.5768
25647,2017,IA,Tracy,1,41.2702,-92.8896
25648,2017,IA,Urbandale,1,41.6217,-93.7428
25649,2017,IA,Victor,1,41.6959,-92.29700000000001
25650,2017,IA,Washington,1,41.3076,-91.6882
25651,2017,IA,Waterloo,89,42.499416091954025,-92.34432873563217
25652,2017,IA,West Des Moines,4,41.535775,-93.77799999999999
25653,2017,IA,West Union,1,42.9779,-91.8161
25654,2017,IA,Wever,1,40.7238,-91.2378
25655,2017,IA,Windsor Heights,1,41.6125,-93.7129
25656,2017,IA,Winterset,1,41.2972,-94.071
25657,2017,IA,Woolstock,1,42.573,-93.8235
25658,2017,ID,Athol,1,47.9369,-116.708
25659,2017,ID,Blackfoot,3,43.1896,-112.3455
25660,2017,ID,Blanchard,1,48.0148,-117.02799999999999
25661,2017,ID,Boise,23,43.62213478260869,-116.25304347826088
25662,2017,ID,Bruneau,1,42.8353,-115.749
25663,2017,ID,Burley,4,42.551025,-114.03375
25664,2017,ID,Caldwell,6,43.653933333333335,-116.66433333333333
25665,2017,ID,Caribou (county),1,42.6583,-111.59100000000001
25666,2017,ID,Clark Fork,1,48.1922,-116.16799999999999
25667,2017,ID,Coeur D Alene (Coeur D'alene),5,47.70412,-116.797
25668,2017,ID,Coolin,2,48.6035,-116.839
25669,2017,ID,Downey,1,,
25670,2017,ID,Driggs,1,43.7314,-111.09899999999999
25671,2017,ID,Emmett,1,43.8788,-116.507
25672,2017,ID,Filer,1,42.5694,-114.613
25673,2017,ID,Garden City,2,43.637950000000004,-116.255
25674,2017,ID,Heyburn,1,42.5766,-113.727
25675,2017,ID,Idaho Falls,17,43.504294117647056,-112.00764705882351
25676,2017,ID,Jefferson (county),1,43.672,-111.906
25677,2017,ID,Juliaetta,1,46.5795,-116.71
25678,2017,ID,Kellogg,1,47.5377,-116.116
25679,2017,ID,Kendrick,1,46.6121,-116.557
25680,2017,ID,Kooskia,1,46.1085,-115.85799999999999
25681,2017,ID,Kuna,1,43.5118,-116.412
25682,2017,ID,Lewiston,1,46.4111,-117.00200000000001
25683,2017,ID,Malad City,1,42.1831,-112.289
25684,2017,ID,Melba,1,43.3508,-116.709
25685,2017,ID,Meridian,8,43.603874999999995,-116.41624999999999
25686,2017,ID,Moscow,5,46.72655999999999,-116.99859999999998
25687,2017,ID,Mountain Home,2,43.1352,-115.7
25688,2017,ID,Mullan,2,47.4718,-115.79700000000001
25689,2017,ID,Nampa,11,43.58361000000001,-116.5667
25690,2017,ID,Orofino,1,46.498000000000005,-116.316
25691,2017,ID,Peck,1,46.4709,-116.421
25692,2017,ID,Pinehurst,2,47.53075,-116.23949999999999
25693,2017,ID,Pingree,1,,
25694,2017,ID,Pocatello,18,42.882694117647056,-112.45594117647062
25695,2017,ID,Pocatello (Chubbuck),4,42.912524999999995,-112.46350000000001
25696,2017,ID,Ponderay,1,48.3009,-116.54299999999999
25697,2017,ID,Potlatch,1,47.028,-116.926
25698,2017,ID,Preston,1,42.092,-111.87899999999999
25699,2017,ID,Priest River,1,,
25700,2017,ID,Rathdrum,1,47.8732,-116.804
25701,2017,ID,Rexburg,6,43.821416666666664,-111.79633333333332
25702,2017,ID,Rigby,1,43.7281,-111.884
25703,2017,ID,Ririe,1,43.4492,-111.661
25704,2017,ID,Roberts,1,43.6841,-112.10799999999999
25705,2017,ID,Rupert,1,42.6383,-113.764
25706,2017,ID,Sandpoint,2,48.37895,-116.44399999999999
25707,2017,ID,Troy,1,46.7805,-116.735
25708,2017,ID,Twin Falls,4,42.568325,-114.46874999999999
25709,2017,ID,Victor,1,43.622,-111.113
25710,2017,ID,Weiser,1,,
25711,2017,ID,Wendell,2,42.77005,-114.70349999999999
25712,2017,ID,Wilder,1,43.6767,-116.913
25713,2017,IL,Addison,1,41.9366,-87.9918
25714,2017,IL,Algonquin,1,42.1839,-88.2791
25715,2017,IL,Alsip,2,41.6631,-87.73435
25716,2017,IL,Alton,19,38.901478947368425,-90.16332631578948
25717,2017,IL,Anna,1,37.4565,-89.2555
25718,2017,IL,Antioch,2,42.48155,-88.09965
25719,2017,IL,Arlington Heights,5,42.10186,-87.98774
25720,2017,IL,Atkinson,1,41.3739,-90.0232
25721,2017,IL,Auburn,1,39.5887,-89.7428
25722,2017,IL,Aurora,104,41.756882178217815,-88.30875940594066
25723,2017,IL,Bedford Park,2,41.7705,-87.76295
25724,2017,IL,Beecher,1,41.3552,-87.624
25725,2017,IL,Belleville,24,38.535691304347836,-89.99521304347824
25726,2017,IL,Belleville (Swansea),3,38.5467,-89.9901
25727,2017,IL,Bellmont,1,38.3844,-87.9117
25728,2017,IL,Bellwood,4,41.876175,-87.872775
25729,2017,IL,Belvidere,3,42.266799999999996,-88.86893333333332
25730,2017,IL,Benton,1,38.0042,-88.9196
25731,2017,IL,Berwyn,2,41.84685,-87.78915
25732,2017,IL,Bethalto,2,38.908550000000005,-90.04185
25733,2017,IL,Bloomington,27,40.482103846153855,-88.98970384615384
25734,2017,IL,Blue Island,2,41.65315,-87.67644999999999
25735,2017,IL,Bolingbrook,1,41.6951,-88.079
25736,2017,IL,Bourbonnais,2,41.16245,-87.86515
25737,2017,IL,Bradley,1,41.1464,-87.8523
25738,2017,IL,Braidwood,1,41.2664,-88.2199
25739,2017,IL,Bridgeview,2,41.7261,-87.80199999999999
25740,2017,IL,Bristol,1,41.6918,-88.4306
25741,2017,IL,Broadview,1,41.8707,-87.8484
25742,2017,IL,Brookport,1,37.1254,-88.634
25743,2017,IL,Burbank,3,41.744400000000006,-87.757
25744,2017,IL,Caledonia,1,42.3776,-88.9256
25745,2017,IL,Calumet City,4,41.617900000000006,-87.54815
25746,2017,IL,Carbondale,24,37.72733043478261,-89.21173913043478
25747,2017,IL,Carlock,1,40.5786,-89.1365
25748,2017,IL,Carpentersville,1,42.1375,-88.2737
25749,2017,IL,Carterville,1,37.8055,-89.0854
25750,2017,IL,Carterville (Crainville),1,37.7484,-89.0585
25751,2017,IL,Cary (Oakwood Hills),1,42.2491,-88.2526
25752,2017,IL,Caseyville,4,38.626025,-90.03155
25753,2017,IL,Cave In Rock,1,37.4708,-88.1661
25754,2017,IL,Centralia,14,38.526785714285715,-89.12477857142858
25755,2017,IL,Centralia (Central City),2,38.5473,-89.1296
25756,2017,IL,Champaign,46,40.12516222222224,-88.25243999999998
25757,2017,IL,Champaign (county),1,40.1447,-88.2857
25758,2017,IL,Channahon,1,41.4632,-88.2249
25759,2017,IL,Charleston,3,39.484433333333335,-88.17216666666667
25760,2017,IL,Chicago,2812,41.82805814554854,-87.67705655707421
25761,2017,IL,Chicago (Burnham),2,41.6899,-87.5604
25762,2017,IL,Chicago (Calumet Park),2,41.663650000000004,-87.65775
25763,2017,IL,Chicago (Chicago Lawn),20,41.802555555555564,-87.6863
25764,2017,IL,Chicago (Englewood),159,41.77882516129036,-87.6564941935484
25765,2017,IL,Chicago (Roseland),44,41.708602439024396,-87.62248048780488
25766,2017,IL,Chicago Heights,8,41.504487499999996,-87.648675
25767,2017,IL,Chicago Heights (Ford Heights),5,41.50946,-87.587
25768,2017,IL,Chicago Heights (Sauk Village),1,41.4843,-87.5686
25769,2017,IL,Chicago Ridge,1,,
25770,2017,IL,Cicero,4,41.858599999999996,-87.76514999999999
25771,2017,IL,Collinsville,7,38.66354285714285,-90.0105
25772,2017,IL,Colona,1,41.4522,-90.3531
25773,2017,IL,Country Club Hills,3,41.56346666666666,-87.72613333333334
25774,2017,IL,Cowden,1,39.2504,-88.8576
25775,2017,IL,Creston,1,41.9326,-88.9648
25776,2017,IL,Creve Coeur,1,40.6462,-89.6012
25777,2017,IL,Crystal Lake,3,42.2352,-88.31516666666668
25778,2017,IL,Danville,40,40.13551891891892,-87.60692162162161
25779,2017,IL,Darien,1,41.7462,-87.9996
25780,2017,IL,Davis,1,42.4619,-89.3814
25781,2017,IL,Decatur,74,39.853215942028974,-88.94971884057968
25782,2017,IL,Deerfield,1,42.1527,-87.8466
25783,2017,IL,Dekalb,6,41.942600000000006,-88.76446
25784,2017,IL,Delavan,1,40.3362,-89.5083
